sample_id,split,label,crack_pixels,pothole_pixels,lane_pixels,image_path
1014693_RS_386_386RS124739_30390,train,Crack,7395,0,389765,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014693_RS_386_386RS124739_30390/1014693_RS_386_386RS124739_30390_RAW.jpg
1075613_DF_251_251BDF0530_01988,train,Crack,6578,0,347217,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1075613_DF_251_251BDF0530_01988/1075613_DF_251_251BDF0530_01988_RAW.jpg
918515_RS_290_290RS294095_26026,train,Normal,446,0,355616,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/918515_RS_290_290RS294095_26026/918515_RS_290_290RS294095_26026_RAW.jpg
919738_RS_290_290RS294095_32140,val,Crack,3437,0,356475,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919738_RS_290_290RS294095_32140/919738_RS_290_290RS294095_32140_RAW.jpg
1092792_DF_251_251BDF0052_00577,val,Crack,9073,0,345685,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092792_DF_251_251BDF0052_00577/1092792_DF_251_251BDF0052_00577_RAW.jpg
917837_RS_290_290RS294095_22635,train,Crack,2287,0,376856,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917837_RS_290_290RS294095_22635/917837_RS_290_290RS294095_22635_RAW.jpg
917375_RS_290_290RS294095_20325,train,Crack,2151,0,343933,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917375_RS_290_290RS294095_20325/917375_RS_290_290RS294095_20325_RAW.jpg
1092979_DF_251_251BDF0052_00907,val,Crack,8880,0,370251,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092979_DF_251_251BDF0052_00907/1092979_DF_251_251BDF0052_00907_RAW.jpg
883269_RS_290_290RS150131_17075,val,Pothole,0,40449,346012,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883269_RS_290_290RS150131_17075/883269_RS_290_290RS150131_17075_RAW.jpg
1084417_DF_080_080BDF0090_01630,train,Crack,2612,0,321519,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1084417_DF_080_080BDF0090_01630/1084417_DF_080_080BDF0090_01630_RAW.jpg
1075538_DF_251_251BDF0530_01855,train,Crack,9180,0,351050,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1075538_DF_251_251BDF0530_01855/1075538_DF_251_251BDF0530_01855_RAW.jpg
1096018_DF_070_070BDF0010_01954,train,Pothole,4526,6214,383701,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1096018_DF_070_070BDF0010_01954/1096018_DF_070_070BDF0010_01954_RAW.jpg
918532_RS_290_290RS294095_26110,train,Crack,4916,0,353109,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/918532_RS_290_290RS294095_26110/918532_RS_290_290RS294095_26110_RAW.jpg
917530_RS_290_290RS294095_21100,train,Crack,21031,0,344335,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917530_RS_290_290RS294095_21100/917530_RS_290_290RS294095_21100_RAW.jpg
1092965_DF_251_251BDF0052_00883,train,Crack,7736,0,373871,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092965_DF_251_251BDF0052_00883/1092965_DF_251_251BDF0052_00883_RAW.jpg
1014847_RS_386_386RS124739_31160,train,Crack,17755,0,379762,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014847_RS_386_386RS124739_31160/1014847_RS_386_386RS124739_31160_RAW.jpg
1053907_DF_020_020BDF0070_06107,train,Crack,2927,0,364185,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1053907_DF_020_020BDF0070_06107/1053907_DF_020_020BDF0070_06107_RAW.jpg
1026155_RS_386_386RS169832_10515,train,Crack,2007,0,377198,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1026155_RS_386_386RS169832_10515/1026155_RS_386_386RS169832_10515_RAW.jpg
1084436_DF_080_080BDF0090_01661,train,Pothole,0,3387,327984,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1084436_DF_080_080BDF0090_01661/1084436_DF_080_080BDF0090_01661_RAW.jpg
917235_RS_290_290RS294095_19625,train,Crack,8943,0,365934,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917235_RS_290_290RS294095_19625/917235_RS_290_290RS294095_19625_RAW.jpg
1081817_DF_080_080BDF0070_00898,val,Crack,8412,0,326991,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1081817_DF_080_080BDF0070_00898/1081817_DF_080_080BDF0070_00898_RAW.jpg
919527_RS_290_290RS294095_31085,train,Crack,4119,0,350479,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919527_RS_290_290RS294095_31085/919527_RS_290_290RS294095_31085_RAW.jpg
1077244_DF_251_251BDF0530_05022,val,Crack,5407,0,356307,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1077244_DF_251_251BDF0530_05022/1077244_DF_251_251BDF0530_05022_RAW.jpg
1055058_DF_020_020BDF0070_08244,train,Pothole,0,1731,375077,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1055058_DF_020_020BDF0070_08244/1055058_DF_020_020BDF0070_08244_RAW.jpg
1092055_DF_251_251BDF0490_01422,train,Crack,4708,0,372929,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092055_DF_251_251BDF0490_01422/1092055_DF_251_251BDF0490_01422_RAW.jpg
917285_RS_290_290RS294095_19875,train,Crack,2056,0,365459,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917285_RS_290_290RS294095_19875/917285_RS_290_290RS294095_19875_RAW.jpg
994505_RS_386_386RS191729_09290,val,Crack,5488,0,352863,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994505_RS_386_386RS191729_09290/994505_RS_386_386RS191729_09290_RAW.jpg
994103_RS_386_386RS191729_07281,train,Crack,2582,0,357060,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994103_RS_386_386RS191729_07281/994103_RS_386_386RS191729_07281_RAW.jpg
917109_RS_290_290RS294095_18995,val,Pothole,1296,5736,351475,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917109_RS_290_290RS294095_18995/917109_RS_290_290RS294095_18995_RAW.jpg
1091964_DF_251_251BDF0490_01253,val,Crack,4417,0,371597,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091964_DF_251_251BDF0490_01253/1091964_DF_251_251BDF0490_01253_RAW.jpg
1014655_RS_386_386RS124739_30200,val,Crack,8693,0,384643,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014655_RS_386_386RS124739_30200/1014655_RS_386_386RS124739_30200_RAW.jpg
1095847_DF_070_070BDF0010_01637,train,Crack,4923,0,382493,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1095847_DF_070_070BDF0010_01637/1095847_DF_070_070BDF0010_01637_RAW.jpg
1025784_RS_386_386RS169832_08660,train,Normal,931,0,382815,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025784_RS_386_386RS169832_08660/1025784_RS_386_386RS169832_08660_RAW.jpg
1092110_DF_251_251BDF0490_01520,train,Normal,782,0,359848,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092110_DF_251_251BDF0490_01520/1092110_DF_251_251BDF0490_01520_RAW.jpg
941507_RS_290_290RS070691_00440,val,Pothole,0,6524,351493,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/941507_RS_290_290RS070691_00440/941507_RS_290_290RS070691_00440_RAW.jpg
917214_RS_290_290RS294095_19520,train,Crack,16957,0,364197,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917214_RS_290_290RS294095_19520/917214_RS_290_290RS294095_19520_RAW.jpg
1092889_DF_251_251BDF0052_00748,train,Crack,18414,0,366340,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092889_DF_251_251BDF0052_00748/1092889_DF_251_251BDF0052_00748_RAW.jpg
1014618_RS_386_386RS124739_30015,train,Crack,2898,0,407145,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014618_RS_386_386RS124739_30015/1014618_RS_386_386RS124739_30015_RAW.jpg
1093533_DF_251_251BDF0052_01930,val,Crack,8070,0,365546,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1093533_DF_251_251BDF0052_01930/1093533_DF_251_251BDF0052_01930_RAW.jpg
916113_RS_290_290RS294095_14015,val,Crack,15860,0,346776,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/916113_RS_290_290RS294095_14015/916113_RS_290_290RS294095_14015_RAW.jpg
1076758_DF_251_251BDF0530_04113,train,Normal,225,0,343268,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1076758_DF_251_251BDF0530_04113/1076758_DF_251_251BDF0530_04113_RAW.jpg
919350_RS_290_290RS294095_30200,val,Pothole,568,2672,343607,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919350_RS_290_290RS294095_30200/919350_RS_290_290RS294095_30200_RAW.jpg
1092906_DF_251_251BDF0052_00778,train,Crack,39433,0,376784,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092906_DF_251_251BDF0052_00778/1092906_DF_251_251BDF0052_00778_RAW.jpg
1084457_DF_080_080BDF0090_01700,train,Crack,9766,0,341619,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1084457_DF_080_080BDF0090_01700/1084457_DF_080_080BDF0090_01700_RAW.jpg
917140_RS_290_290RS294095_19150,train,Normal,806,0,366892,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917140_RS_290_290RS294095_19150/917140_RS_290_290RS294095_19150_RAW.jpg
1054923_DF_020_020BDF0070_07994,train,Normal,1080,0,389453,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1054923_DF_020_020BDF0070_07994/1054923_DF_020_020BDF0070_07994_RAW.jpg
917043_RS_290_290RS294095_18665,train,Pothole,3068,29892,348398,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917043_RS_290_290RS294095_18665/917043_RS_290_290RS294095_18665_RAW.jpg
1064688_DF_080_080BDF0032_04157,train,Normal,887,0,343763,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1064688_DF_080_080BDF0032_04157/1064688_DF_080_080BDF0032_04157_RAW.jpg
1093101_DF_251_251BDF0052_01121,train,Crack,23554,0,355167,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1093101_DF_251_251BDF0052_01121/1093101_DF_251_251BDF0052_01121_RAW.jpg
1014681_RS_386_386RS124739_30330,train,Pothole,10136,1943,399059,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014681_RS_386_386RS124739_30330/1014681_RS_386_386RS124739_30330_RAW.jpg
994521_RS_386_386RS191729_09370,train,Normal,738,0,345025,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/994521_RS_386_386RS191729_09370/994521_RS_386_386RS191729_09370_RAW.jpg
1092727_DF_251_251BDF0052_00466,train,Crack,5038,0,340970,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092727_DF_251_251BDF0052_00466/1092727_DF_251_251BDF0052_00466_RAW.jpg
917067_RS_290_290RS294095_18785,train,Pothole,710,1437,348252,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917067_RS_290_290RS294095_18785/917067_RS_290_290RS294095_18785_RAW.jpg
919529_RS_290_290RS294095_31095,train,Crack,4727,0,352711,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/919529_RS_290_290RS294095_31095/919529_RS_290_290RS294095_31095_RAW.jpg
917092_RS_290_290RS294095_18910,train,Crack,6434,0,362313,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917092_RS_290_290RS294095_18910/917092_RS_290_290RS294095_18910_RAW.jpg
915961_RS_290_290RS294095_13255,train,Crack,2380,0,359786,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/915961_RS_290_290RS294095_13255/915961_RS_290_290RS294095_13255_RAW.jpg
1092056_DF_251_251BDF0490_01424,val,Crack,15316,0,374897,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1092056_DF_251_251BDF0490_01424/1092056_DF_251_251BDF0490_01424_RAW.jpg
1083772_DF_080_080BDF0090_00331,train,Crack,5068,0,350934,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1083772_DF_080_080BDF0090_00331/1083772_DF_080_080BDF0090_00331_RAW.jpg
917221_RS_290_290RS294095_19555,val,Crack,6623,0,367669,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917221_RS_290_290RS294095_19555/917221_RS_290_290RS294095_19555_RAW.jpg
1091928_DF_251_251BDF0490_01187,train,Crack,3981,0,354838,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1091928_DF_251_251BDF0490_01187/1091928_DF_251_251BDF0490_01187_RAW.jpg
1084438_DF_080_080BDF0090_01665,train,Crack,4651,0,334607,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1084438_DF_080_080BDF0090_01665/1084438_DF_080_080BDF0090_01665_RAW.jpg
883246_RS_290_290RS150131_16960,train,Pothole,0,25407,337005,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/883246_RS_290_290RS150131_16960/883246_RS_290_290RS150131_16960_RAW.jpg
1014680_RS_386_386RS124739_30325,train,Crack,24779,0,387182,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1014680_RS_386_386RS124739_30325/1014680_RS_386_386RS124739_30325_RAW.jpg
1083995_DF_080_080BDF0090_00780,train,Crack,3551,0,329025,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1083995_DF_080_080BDF0090_00780/1083995_DF_080_080BDF0090_00780_RAW.jpg
917187_RS_290_290RS294095_19385,train,Crack,42480,0,367523,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917187_RS_290_290RS294095_19385/917187_RS_290_290RS294095_19385_RAW.jpg
917959_RS_290_290RS294095_23245,train,Crack,7199,0,364428,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/917959_RS_290_290RS294095_23245/917959_RS_290_290RS294095_23245_RAW.jpg
1025899_RS_386_386RS169832_09235,train,Crack,8518,0,402726,d:/current project/SIH PPts/roadsense_webapp/roadsense_webapp/Cracks-and-Potholes-in-Road-Images-Dataset-master/Cracks-and-Potholes-in-Road-Images-Dataset-master/Dataset/1025899_RS_386_386RS169832_09235/1025899_RS_386_386RS169832_09235_RAW.jpg
